iteration,round, agentid, utility
2068,104, 8, 0.283328
2069,104, 9, 0.716734
2070,104, 10, 0.086356
2071,104, 11, 0.366122
2072,104, 12, 0.093730
2073,104, 13, 0.470384
2074,104, 14, 0.583393
2075,104, 15, 0.185772
2076,104, 16, 0.400772
2077,104, 17, 0.414270
2078,104, 18, 0.308289
2079,104, 19, 0.155691
2080,105, 0, -4.355119
2081,105, 1, 0.233279
2082,105, 2, -1.518522
2083,105, 3, -3.433215
2084,105, 4, 0.211938
2085,105, 5, -0.004190
2086,105, 6, 0.250935
2087,105, 7, 0.021008
2088,105, 8, 0.283328
2089,105, 9, 0.716734
2090,105, 10, 0.086357
2091,105, 11, 0.366122
2092,105, 12, 0.093730
2093,105, 13, 0.470384
2094,105, 14, 0.566835
2095,105, 15, 0.187668
2096,105, 16, 0.400772
2097,105, 17, 0.414279
2098,105, 18, 0.306035
2099,105, 19, 0.155691
2100,106, 0, -4.330122
2101,106, 1, 0.233282
2102,106, 2, -1.518659
2103,106, 3, -3.316604
2104,106, 4, 0.211938
2105,106, 5, -0.004227
2106,106, 6, 0.250935
2107,106, 7, 0.030029
2108,106, 8, 0.283328
2109,106, 9, 0.716734
2110,106, 10, 0.086357
2111,106, 11, 0.366123
2112,106, 12, 0.093730
2113,106, 13, 0.470384
2114,106, 14, 0.552929
2115,106, 15, 0.189184
2116,106, 16, 0.400772
2117,106, 17, 0.414286
2118,106, 18, 0.303946
2119,106, 19, 0.155691
2120,107, 0, -4.304723
2121,107, 1, 0.233284
2122,107, 2, -1.518766
2123,107, 3, -3.207417
2124,107, 4, 0.211938
2125,107, 5, -0.004257
2126,107, 6, 0.250935
2127,107, 7, 0.037353
2128,107, 8, 0.283328
2129,107, 9, 0.716734
2130,107, 10, 0.086357
2131,107, 11, 0.366123
2132,107, 12, 0.093730
2133,107, 13, 0.470384
2134,107, 14, 0.541368
2135,107, 15, 0.190396
2136,107, 16, 0.400772
2137,107, 17, 0.414291
2138,107, 18, 0.302013
2139,107, 19, 0.155691
2140,108, 0, -4.279317
2141,108, 1, 0.233285
2142,108, 2, -1.518851
2143,108, 3, -3.105330
2144,108, 4, 0.211938
2145,108, 5, -0.004281
2146,108, 6, 0.250935
2147,108, 7, 0.043357
2148,108, 8, 0.283328
2149,108, 9, 0.716734
2150,108, 10, 0.086357
2151,108, 11, 0.366123
2152,108, 12, 0.093730
2153,108, 13, 0.470384
2154,108, 14, 0.531833
2155,108, 15, 0.191365
2156,108, 16, 0.400772
2157,108, 17, 0.414296
2158,108, 18, 0.300224
2159,108, 19, 0.155691
2160,109, 0, -4.254141
2161,109, 1, 0.233287
2162,109, 2, -1.518923
2163,109, 3, -3.009980
2164,109, 4, 0.211938
2165,109, 5, -0.004299
2166,109, 6, 0.250935
2167,109, 7, 0.048329
2168,109, 8, 0.283328
2169,109, 9, 0.716734
2170,109, 10, 0.086357
2171,109, 11, 0.366123
2172,109, 12, 0.093730
2173,109, 13, 0.470384
2174,109, 14, 0.524018
2175,109, 15, 0.192139
2176,109, 16, 0.400772
2177,109, 17, 0.414299
2178,109, 18, 0.298566
2179,109, 19, 0.155691
2180,110, 0, -4.229385
2181,110, 1, 0.233287
2182,110, 2, -1.518975
2183,110, 3, -2.921001
2184,110, 4, 0.211938
2185,110, 5, -0.004315
2186,110, 6, 0.250935
2187,110, 7, 0.052487
2188,110, 8, 0.283328
2189,110, 9, 0.716734
2190,110, 10, 0.086357
2191,110, 11, 0.366123
2192,110, 12, 0.093730
2193,110, 13, 0.470384
2194,110, 14, 0.517645
2195,110, 15, 0.192759
2196,110, 16, 0.400772
2197,110, 17, 0.414302
2198,110, 18, 0.297026
2199,110, 19, 0.155691
2200,111, 0, -4.205164
2201,111, 1, 0.233288
2202,111, 2, -1.519021
2203,111, 3, -2.838015
2204,111, 4, 0.211938
2205,111, 5, -0.004327
2206,111, 6, 0.250935
2207,111, 7, 0.056001
2208,111, 8, 0.283328
2209,111, 9, 0.716734
2210,111, 10, 0.086357
2211,111, 11, 0.366123
2212,111, 12, 0.093730
2213,111, 13, 0.470384
2214,111, 14, 0.512468
2215,111, 15, 0.193254
2216,111, 16, 0.400772
2217,111, 17, 0.414305
2218,111, 18, 0.295594
2219,111, 19, 0.155691
2220,112, 0, -4.181571
2221,112, 1, 0.233288
2222,112, 2, -1.519057
2223,112, 3, -2.760655
2224,112, 4, 0.211938
2225,112, 5, -0.004336
2226,112, 6, 0.250935
2227,112, 7, 0.059000
2228,112, 8, 0.283328
2229,112, 9, 0.716733
2230,112, 10, 0.086358
2231,112, 11, 0.366123
2232,112, 12, 0.093730
2233,112, 13, 0.470384
2234,112, 14, 0.508275
2235,112, 15, 0.193650
2236,112, 16, 0.400772
2237,112, 17, 0.414307
2238,112, 18, 0.294259
2239,112, 19, 0.155691
2240,113, 0, -4.158666
2241,113, 1, 0.233289
2242,113, 2, -1.519082
2243,113, 3, -2.688570
2244,113, 4, 0.211938
2245,113, 5, -0.004344
2246,113, 6, 0.250935
2247,113, 7, 0.061585
2248,113, 8, 0.283328
2249,113, 9, 0.716733
2250,113, 10, 0.086358
2251,113, 11, 0.366123
2252,113, 12, 0.093730
2253,113, 13, 0.470384
2254,113, 14, 0.504888
2255,113, 15, 0.193967
2256,113, 16, 0.400772
2257,113, 17, 0.414308
2258,113, 18, 0.293013
2259,113, 19, 0.155691
2260,114, 0, -4.136496
2261,114, 1, 0.233290
2262,114, 2, -1.519105
2263,114, 3, -2.621426
2264,114, 4, 0.211938
2265,114, 5, -0.004350
2266,114, 6, 0.250935
2267,114, 7, 0.063837
2268,114, 8, 0.283328
2269,114, 9, 0.716733
2270,114, 10, 0.086358
2271,114, 11, 0.366123
2272,114, 12, 0.093730
2273,114, 13, 0.470384
2274,114, 14, 0.502157
2275,114, 15, 0.194221
2276,114, 16, 0.400772
2277,114, 17, 0.414309
2278,114, 18, 0.291849
2279,114, 19, 0.155691
2280,115, 0, -4.115105
2281,115, 1, 0.233290
2282,115, 2, -1.519125
2283,115, 3, -2.558895
2284,115, 4, 0.211938
2285,115, 5, -0.004355
2286,115, 6, 0.250935
2287,115, 7, 0.065815
2288,115, 8, 0.283328
2289,115, 9, 0.716733
2290,115, 10, 0.086358
2291,115, 11, 0.366123
2292,115, 12, 0.093730
2293,115, 13, 0.470384
2294,115, 14, 0.499959
2295,115, 15, 0.194424
2296,115, 16, 0.400772
2297,115, 17, 0.414310
2298,115, 18, 0.290760
2299,115, 19, 0.155691
2300,116, 0, -4.094522
2301,116, 1, 0.233291
2302,116, 2, -1.519138
2303,116, 3, -2.500688
2304,116, 4, 0.211938
2305,116, 5, -0.004359
2306,116, 6, 0.250935
2307,116, 7, 0.067568
2308,116, 8, 0.283328
2309,116, 9, 0.716733
2310,116, 10, 0.086358
2311,116, 11, 0.366123
2312,116, 12, 0.093730
2313,116, 13, 0.470384
2314,116, 14, 0.498192
2315,116, 15, 0.194586
2316,116, 16, 0.400772
2317,116, 17, 0.414311
2318,116, 18, 0.289739
2319,116, 19, 0.155691
2320,117, 0, -4.074750
2321,117, 1, 0.233291
2322,117, 2, -1.519151
2323,117, 3, -2.446512
2324,117, 4, 0.211938
2325,117, 5, -0.004362
2326,117, 6, 0.250935
2327,117, 7, 0.069135
2328,117, 8, 0.283328
2329,117, 9, 0.716733
2330,117, 10, 0.086358
2331,117, 11, 0.366124
2332,117, 12, 0.093730
2333,117, 13, 0.470384
2334,117, 14, 0.496773
2335,117, 15, 0.194716
2336,117, 16, 0.400772
2337,117, 17, 0.414312
2338,117, 18, 0.288782
2339,117, 19, 0.155691
2340,118, 0, -4.055809
2341,118, 1, 0.233290
2342,118, 2, -1.519158
2343,118, 3, -2.396097
2344,118, 4, 0.211938
2345,118, 5, -0.004365
2346,118, 6, 0.250935
2347,118, 7, 0.070545
2348,118, 8, 0.283328
2349,118, 9, 0.716733
2350,118, 10, 0.086358
2351,118, 11, 0.366124
2352,118, 12, 0.093730
2353,118, 13, 0.470384
2354,118, 14, 0.495633
2355,118, 15, 0.194819
2356,118, 16, 0.400772
2357,118, 17, 0.414312
2358,118, 18, 0.287885
2359,118, 19, 0.155691
2360,119, 0, -4.037699
2361,119, 1, 0.233290
2362,119, 2, -1.519167
2363,119, 3, -2.349197
2364,119, 4, 0.211938
2365,119, 5, -0.004367
2366,119, 6, 0.250935
2367,119, 7, 0.071823
2368,119, 8, 0.283328
2369,119, 9, 0.716733
2370,119, 10, 0.086358
2371,119, 11, 0.366124
2372,119, 12, 0.093730
2373,119, 13, 0.470384
2374,119, 14, 0.494719
2375,119, 15, 0.194902
2376,119, 16, 0.400772
2377,119, 17, 0.414312
2378,119, 18, 0.287043
2379,119, 19, 0.155691
2380,120, 0, -4.020411
2381,120, 1, 0.233291
2382,120, 2, -1.519174
2383,120, 3, -2.305568
2384,120, 4, 0.211938
2385,120, 5, -0.004368
2386,120, 6, 0.250935
2387,120, 7, 0.072986
2388,120, 8, 0.283328
2389,120, 9, 0.716733
2390,120, 10, 0.086358
2391,120, 11, 0.366124
2392,120, 12, 0.093730
2393,120, 13, 0.470384
2394,120, 14, 0.493987
2395,120, 15, 0.194969
2396,120, 16, 0.400772
2397,120, 17, 0.414313
2398,120, 18, 0.286253
2399,120, 19, 0.155691
2400,121, 0, -4.003944
2401,121, 1, 0.233291
2402,121, 2, -1.519177
2403,121, 3, -2.264991
2404,121, 4, 0.211938
2405,121, 5, -0.004370
2406,121, 6, 0.250935
2407,121, 7, 0.074052
2408,121, 8, 0.283328
2409,121, 9, 0.716733
2410,121, 10, 0.086358
2411,121, 11, 0.366124
2412,121, 12, 0.093730
2413,121, 13, 0.470384
2414,121, 14, 0.493400
2415,121, 15, 0.195022
2416,121, 16, 0.400772
2417,121, 17, 0.414313
2418,121, 18, 0.285511
2419,121, 19, 0.155691
2420,122, 0, -3.988286
2421,122, 1, 0.233291
2422,122, 2, -1.519180
2423,122, 3, -2.227258
2424,122, 4, 0.211938
2425,122, 5, -0.004371
2426,122, 6, 0.250935
2427,122, 7, 0.075031
2428,122, 8, 0.283328
2429,122, 9, 0.716733
2430,122, 10, 0.086358
2431,122, 11, 0.366124
2432,122, 12, 0.093730
2433,122, 13, 0.470384
2434,122, 14, 0.492931
2435,122, 15, 0.195064
2436,122, 16, 0.400772
2437,122, 17, 0.414313
2438,122, 18, 0.284815
2439,122, 19, 0.155691
2440,123, 0, -3.973412
2441,123, 1, 0.233291
2442,123, 2, -1.519184
2443,123, 3, -2.192169
2444,123, 4, 0.211938
2445,123, 5, -0.004372
2446,123, 6, 0.250935
2447,123, 7, 0.075935
2448,123, 8, 0.283328
2449,123, 9, 0.716733
2450,123, 10, 0.086358
2451,123, 11, 0.366124
2452,123, 12, 0.093730
2453,123, 13, 0.470384
2454,123, 14, 0.492554
2455,123, 15, 0.195098
2456,123, 16, 0.400772
2457,123, 17, 0.414313
2458,123, 18, 0.284162
2459,123, 19, 0.155691
2460,124, 0, -3.959314
2461,124, 1, 0.233291
2462,124, 2, -1.519187
2463,124, 3, -2.159545
2464,124, 4, 0.211938
2465,124, 5, -0.004372
2466,124, 6, 0.250935
2467,124, 7, 0.076771
2468,124, 8, 0.283328
2469,124, 9, 0.716733
2470,124, 10, 0.086358
2471,124, 11, 0.366124
2472,124, 12, 0.093730
2473,124, 13, 0.470384
2474,124, 14, 0.492252
2475,124, 15, 0.195126
2476,124, 16, 0.400772
2477,124, 17, 0.414313
2478,124, 18, 0.283549
2479,124, 19, 0.155691
2480,125, 0, -3.945963
2481,125, 1, 0.233291
2482,125, 2, -1.519190
2483,125, 3, -2.129215
2484,125, 4, 0.211938
2485,125, 5, -0.004373
2486,125, 6, 0.250935
2487,125, 7, 0.077546
2488,125, 8, 0.283328
2489,125, 9, 0.716733
2490,125, 10, 0.086358
2491,125, 11, 0.366124
2492,125, 12, 0.093730
2493,125, 13, 0.470384
2494,125, 14, 0.492011
2495,125, 15, 0.195147
2496,125, 16, 0.400772
2497,125, 17, 0.414314
2498,125, 18, 0.282974
2499,125, 19, 0.155691
2500,126, 0, -3.933342
2501,126, 1, 0.233291
2502,126, 2, -1.519190
2503,126, 3, -2.101024
2504,126, 4, 0.211938
2505,126, 5, -0.004373
2506,126, 6, 0.250935
2507,126, 7, 0.078266
2508,126, 8, 0.283328
2509,126, 9, 0.716733
2510,126, 10, 0.086358
2511,126, 11, 0.366124
2512,126, 12, 0.093730
2513,126, 13, 0.470384
2514,126, 14, 0.491818
2515,126, 15, 0.195165
2516,126, 16, 0.400772
2517,126, 17, 0.414314
2518,126, 18, 0.282435
2519,126, 19, 0.155691
2520,127, 0, -3.921413
2521,127, 1, 0.233291
2522,127, 2, -1.519194
2523,127, 3, -2.074815
2524,127, 4, 0.211938
2525,127, 5, -0.004373
2526,127, 6, 0.250935
2527,127, 7, 0.078937
2528,127, 8, 0.283328
2529,127, 9, 0.716733
2530,127, 10, 0.086358
2531,127, 11, 0.366124
2532,127, 12, 0.093730
2533,127, 13, 0.470384
2534,127, 14, 0.491664
2535,127, 15, 0.195179
2536,127, 16, 0.400772
2537,127, 17, 0.414314
2538,127, 18, 0.281929
2539,127, 19, 0.155691
2540,128, 0, -3.910163
2541,128, 1, 0.233291
2542,128, 2, -1.519194
2543,128, 3, -2.050456
2544,128, 4, 0.211938
2545,128, 5, -0.004374
2546,128, 6, 0.250935
2547,128, 7, 0.079562
2548,128, 8, 0.283328
2549,128, 9, 0.716733
2550,128, 10, 0.086358
2551,128, 11, 0.366124
2552,128, 12, 0.093730
2553,128, 13, 0.470384
2554,128, 14, 0.491540
2555,128, 15, 0.195190
2556,128, 16, 0.400772
2557,128, 17, 0.414314
2558,128, 18, 0.281456
2559,128, 19, 0.155691
2560,129, 0, -3.899563
2561,129, 1, 0.233291
2562,129, 2, -1.519194
2563,129, 3, -2.027818
2564,129, 4, 0.211938
2565,129, 5, -0.004374
2566,129, 6, 0.250935
2567,129, 7, 0.080144
2568,129, 8, 0.283328
2569,129, 9, 0.716733
2570,129, 10, 0.086358
2571,129, 11, 0.366124
2572,129, 12, 0.093730
2573,129, 13, 0.470384
2574,129, 14, 0.491441
2575,129, 15, 0.195199
2576,129, 16, 0.400772
2577,129, 17, 0.414314
2578,129, 18, 0.281012
2579,129, 19, 0.155691
2580,130, 0, -3.889580
2581,130, 1, 0.233291
2582,130, 2, -1.519194
2583,130, 3, -2.006777
2584,130, 4, 0.211938
2585,130, 5, -0.004374
2586,130, 6, 0.250935
2587,130, 7, 0.080688
2588,130, 8, 0.283328
2589,130, 9, 0.716733
2590,130, 10, 0.086358
2591,130, 11, 0.366124
2592,130, 12, 0.093730
2593,130, 13, 0.470384
2594,130, 14, 0.491362
2595,130, 15, 0.195206
2596,130, 16, 0.400772
2597,130, 17, 0.414314
2598,130, 18, 0.280597
2599,130, 19, 0.155691
2600,131, 0, -3.880196
2601,131, 1, 0.233291
2602,131, 2, -1.519197
2603,131, 3, -1.987220
2604,131, 4, 0.211938
2605,131, 5, -0.004374
2606,131, 6, 0.250935
2607,131, 7, 0.081196
2608,131, 8, 0.283328
2609,131, 9, 0.716733
2610,131, 10, 0.086358
2611,131, 11, 0.366124
2612,131, 12, 0.093730
2613,131, 13, 0.470384
2614,131, 14, 0.491298
2615,131, 15, 0.195212
2616,131, 16, 0.400772
2617,131, 17, 0.414314
2618,131, 18, 0.280208
2619,131, 19, 0.155691
2620,132, 0, -3.871367
2621,132, 1, 0.233291
2622,132, 2, -1.519197
2623,132, 3, -1.969045
2624,132, 4, 0.211938
2625,132, 5, -0.004374
2626,132, 6, 0.250935
2627,132, 7, 0.081670
2628,132, 8, 0.283328
2629,132, 9, 0.716733
2630,132, 10, 0.086358
2631,132, 11, 0.366124
2632,132, 12, 0.093730
2633,132, 13, 0.470384
2634,132, 14, 0.491248
2635,132, 15, 0.195216
2636,132, 16, 0.400772
2637,132, 17, 0.414314
2638,132, 18, 0.279844
2639,132, 19, 0.155691
2640,133, 0, -3.863077
2641,133, 1, 0.233291
2642,133, 2, -1.519197
2643,133, 3, -1.952160
2644,133, 4, 0.211938
2645,133, 5, -0.004374
2646,133, 6, 0.250935
2647,133, 7, 0.082113
2648,133, 8, 0.283328
2649,133, 9, 0.716733
2650,133, 10, 0.086358
2651,133, 11, 0.366124
2652,133, 12, 0.093730
2653,133, 13, 0.470384
2654,133, 14, 0.491207
2655,133, 15, 0.195220
2656,133, 16, 0.400772
2657,133, 17, 0.414314
2658,133, 18, 0.279504
2659,133, 19, 0.155691
2660,134, 0, -3.855305
2661,134, 1, 0.233291
2662,134, 2, -1.519197
2663,134, 3, -1.936466
2664,134, 4, 0.211938
2665,134, 5, -0.004374
2666,134, 6, 0.250935
2667,134, 7, 0.082527
2668,134, 8, 0.283328
2669,134, 9, 0.716733
2670,134, 10, 0.086358
2671,134, 11, 0.366124
2672,134, 12, 0.093730
2673,134, 13, 0.470384
2674,134, 14, 0.491175
2675,134, 15, 0.195223
2676,134, 16, 0.400772
2677,134, 17, 0.414314
2678,134, 18, 0.279186
2679,134, 19, 0.155691
2680,135, 0, -3.848008
2681,135, 1, 0.233291
2682,135, 2, -1.519197
2683,135, 3, -1.921883
2684,135, 4, 0.211938
2685,135, 5, -0.004374
2686,135, 6, 0.250935
2687,135, 7, 0.082914
2688,135, 8, 0.283328
2689,135, 9, 0.716733
2690,135, 10, 0.086358
2691,135, 11, 0.366124
2692,135, 12, 0.093730
2693,135, 13, 0.470384
2694,135, 14, 0.491148
2695,135, 15, 0.195225
2696,135, 16, 0.400772
2697,135, 17, 0.414314
2698,135, 18, 0.278889
2699,135, 19, 0.155691
2700,136, 0, -3.841176
2701,136, 1, 0.233291
2702,136, 2, -1.519197
2703,136, 3, -1.908329
2704,136, 4, 0.211938
2705,136, 5, -0.004374
2706,136, 6, 0.250935
2707,136, 7, 0.083275
2708,136, 8, 0.283328
2709,136, 9, 0.716733
2710,136, 10, 0.086358
2711,136, 11, 0.366124
2712,136, 12, 0.093730
2713,136, 13, 0.470384
2714,136, 14, 0.491127
2715,136, 15, 0.195227
2716,136, 16, 0.400772
2717,136, 17, 0.414314
2718,136, 18, 0.278611
2719,136, 19, 0.155691
2720,137, 0, -3.834776
2721,137, 1, 0.233291
2722,137, 2, -1.519197
2723,137, 3, -1.895737
2724,137, 4, 0.211938
2725,137, 5, -0.004374
2726,137, 6, 0.250935
2727,137, 7, 0.083613
2728,137, 8, 0.283328
2729,137, 9, 0.716733
2730,137, 10, 0.086358
2731,137, 11, 0.366124
2732,137, 12, 0.093730
2733,137, 13, 0.470384
2734,137, 14, 0.491111
2735,137, 15, 0.195228
2736,137, 16, 0.400772
2737,137, 17, 0.414314
2738,137, 18, 0.278352
2739,137, 19, 0.155691
2740,138, 0, -3.828780
2741,138, 1, 0.233291
2742,138, 2, -1.519197
2743,138, 3, -1.884033
2744,138, 4, 0.211938
2745,138, 5, -0.004374
2746,138, 6, 0.250935
2747,138, 7, 0.083928
2748,138, 8, 0.283328
2749,138, 9, 0.716733
2750,138, 10, 0.086358
2751,138, 11, 0.366124
2752,138, 12, 0.093730
2753,138, 13, 0.470384
2754,138, 14, 0.491098
2755,138, 15, 0.195230
2756,138, 16, 0.400772
2757,138, 17, 0.414314
2758,138, 18, 0.278109
2759,138, 19, 0.155691
2760,139, 0, -3.823175
2761,139, 1, 0.233291
2762,139, 2, -1.519197
2763,139, 3, -1.873160
2764,139, 4, 0.211938
2765,139, 5, -0.004374
2766,139, 6, 0.250935
2767,139, 7, 0.084223
2768,139, 8, 0.283328
2769,139, 9, 0.716733
2770,139, 10, 0.086358
2771,139, 11, 0.366124
2772,139, 12, 0.093730
2773,139, 13, 0.470384
2774,139, 14, 0.491087
2775,139, 15, 0.195231
2776,139, 16, 0.400772
2777,139, 17, 0.414314
2778,139, 18, 0.277883
2779,139, 19, 0.155691
2780,140, 0, -3.817931
2781,140, 1, 0.233291
2782,140, 2, -1.519197
2783,140, 3, -1.863057
2784,140, 4, 0.211938
2785,140, 5, -0.004374
2786,140, 6, 0.250935
2787,140, 7, 0.084498
2788,140, 8, 0.283328
2789,140, 9, 0.716733
2790,140, 10, 0.086358
2791,140, 11, 0.366124
2792,140, 12, 0.093730
2793,140, 13, 0.470384
2794,140, 14, 0.491079
2795,140, 15, 0.195231
2796,140, 16, 0.400772
2797,140, 17, 0.414314
2798,140, 18, 0.277672
2799,140, 19, 0.155691
2800,141, 0, -3.813029
2801,141, 1, 0.233291
2802,141, 2, -1.519197
2803,141, 3, -1.853667
2804,141, 4, 0.211938
2805,141, 5, -0.004374
2806,141, 6, 0.250935
2807,141, 7, 0.084755
2808,141, 8, 0.283328
2809,141, 9, 0.716733
2810,141, 10, 0.086358
2811,141, 11, 0.366124
2812,141, 12, 0.093730
2813,141, 13, 0.470384
2814,141, 14, 0.491072
2815,141, 15, 0.195232
2816,141, 16, 0.400772
2817,141, 17, 0.414314
2818,141, 18, 0.277475
2819,141, 19, 0.155691
2820,142, 0, -3.808453
2821,142, 1, 0.233291
2822,142, 2, -1.519197
2823,142, 3, -1.844944
2824,142, 4, 0.211938
2825,142, 5, -0.004374
2826,142, 6, 0.250935
2827,142, 7, 0.084994
2828,142, 8, 0.283328
2829,142, 9, 0.716733
2830,142, 10, 0.086358
2831,142, 11, 0.366124
2832,142, 12, 0.093730
2833,142, 13, 0.470384
2834,142, 14, 0.491066
2835,142, 15, 0.195232
2836,142, 16, 0.400772
2837,142, 17, 0.414314
2838,142, 18, 0.277291
2839,142, 19, 0.155691
2840,143, 0, -3.804178
2841,143, 1, 0.233291
2842,143, 2, -1.519197
2843,143, 3, -1.836838
2844,143, 4, 0.211938
2845,143, 5, -0.004374
2846,143, 6, 0.250935
2847,143, 7, 0.085218
2848,143, 8, 0.283328
2849,143, 9, 0.716733
2850,143, 10, 0.086358
2851,143, 11, 0.366124
2852,143, 12, 0.093730
2853,143, 13, 0.470384
2854,143, 14, 0.491062
2855,143, 15, 0.195233
2856,143, 16, 0.400772
2857,143, 17, 0.414314
2858,143, 18, 0.277120
2859,143, 19, 0.155691
2860,144, 0, -3.800189
2861,144, 1, 0.233291
2862,144, 2, -1.519197
2863,144, 3, -1.829303
2864,144, 4, 0.211938
2865,144, 5, -0.004374
2866,144, 6, 0.250935
2867,144, 7, 0.085426
2868,144, 8, 0.283328
2869,144, 9, 0.716733
2870,144, 10, 0.086358
2871,144, 11, 0.366124
2872,144, 12, 0.093730
2873,144, 13, 0.470384
2874,144, 14, 0.491058
2875,144, 15, 0.195233
2876,144, 16, 0.400772
2877,144, 17, 0.414314
2878,144, 18, 0.276960
2879,144, 19, 0.155691
2880,145, 0, -3.796461
2881,145, 1, 0.233291
2882,145, 2, -1.519197
2883,145, 3, -1.822302
2884,145, 4, 0.211938
2885,145, 5, -0.004374
2886,145, 6, 0.250935
2887,145, 7, 0.085621
2888,145, 8, 0.283328
2889,145, 9, 0.716733
2890,145, 10, 0.086358
2891,145, 11, 0.366124
2892,145, 12, 0.093730
2893,145, 13, 0.470384
2894,145, 14, 0.491056
2895,145, 15, 0.195233
2896,145, 16, 0.400772
2897,145, 17, 0.414314
2898,145, 18, 0.276812
2899,145, 19, 0.155691
2900,146, 0, -3.792984
2901,146, 1, 0.233291
2902,146, 2, -1.519197
2903,146, 3, -1.815800
2904,146, 4, 0.211938
2905,146, 5, -0.004374
2906,146, 6, 0.250935
2907,146, 7, 0.085802
2908,146, 8, 0.283328
2909,146, 9, 0.716733
2910,146, 10, 0.086358
2911,146, 11, 0.366124
2912,146, 12, 0.093730
2913,146, 13, 0.470384
2914,146, 14, 0.491054
2915,146, 15, 0.195234
2916,146, 16, 0.400772
2917,146, 17, 0.414314
2918,146, 18, 0.276673
2919,146, 19, 0.155691
2920,147, 0, -3.789738
2921,147, 1, 0.233291
2922,147, 2, -1.519197
2923,147, 3, -1.809757
2924,147, 4, 0.211938
2925,147, 5, -0.004374
2926,147, 6, 0.250935
2927,147, 7, 0.085971
2928,147, 8, 0.283328
2929,147, 9, 0.716733
2930,147, 10, 0.086358
2931,147, 11, 0.366124
2932,147, 12, 0.093730
2933,147, 13, 0.470384
2934,147, 14, 0.491052
2935,147, 15, 0.195234
2936,147, 16, 0.400772
2937,147, 17, 0.414314
2938,147, 18, 0.276544
2939,147, 19, 0.155691
2940,148, 0, -3.786715
2941,148, 1, 0.233291
2942,148, 2, -1.519197
2943,148, 3, -1.804141
2944,148, 4, 0.211938
2945,148, 5, -0.004374
2946,148, 6, 0.250935
2947,148, 7, 0.086129
2948,148, 8, 0.283328
2949,148, 9, 0.716733
2950,148, 10, 0.086358
2951,148, 11, 0.366124
2952,148, 12, 0.093730
2953,148, 13, 0.470384
2954,148, 14, 0.491051
2955,148, 15, 0.195234
2956,148, 16, 0.400772
2957,148, 17, 0.414314
2958,148, 18, 0.276423
2959,148, 19, 0.155691
2960,149, 0, -3.783893
2961,149, 1, 0.233291
2962,149, 2, -1.519197
2963,149, 3, -1.798924
2964,149, 4, 0.211938
2965,149, 5, -0.004374
2966,149, 6, 0.250935
2967,149, 7, 0.086276
2968,149, 8, 0.283328
2969,149, 9, 0.716733
2970,149, 10, 0.086358
2971,149, 11, 0.366124
2972,149, 12, 0.093730
2973,149, 13, 0.470384
2974,149, 14, 0.491049
2975,149, 15, 0.195234
2976,149, 16, 0.400772
2977,149, 17, 0.414314
2978,149, 18, 0.276311
2979,149, 19, 0.155691
2980,150, 0, -3.781268
2981,150, 1, 0.233291
2982,150, 2, -1.519197
2983,150, 3, -1.794075
2984,150, 4, 0.211938
2985,150, 5, -0.004374
2986,150, 6, 0.250935
2987,150, 7, 0.086413
2988,150, 8, 0.283328
2989,150, 9, 0.716733
2990,150, 10, 0.086358
2991,150, 11, 0.366124
2992,150, 12, 0.093730
2993,150, 13, 0.470384
2994,150, 14, 0.491049
2995,150, 15, 0.195234
2996,150, 16, 0.400772
2997,150, 17, 0.414314
2998,150, 18, 0.276207
2999,150, 19, 0.155691
3000,151, 0, -3.778816
3001,151, 1, 0.233291
3002,151, 2, -1.519197
3003,151, 3, -1.789568
3004,151, 4, 0.211938
3005,151, 5, -0.004374
3006,151, 6, 0.250935
3007,151, 7, 0.086541
3008,151, 8, 0.283328
3009,151, 9, 0.716733
3010,151, 10, 0.086358
3011,151, 11, 0.366124
3012,151, 12, 0.093730
3013,151, 13, 0.470384
3014,151, 14, 0.491048
3015,151, 15, 0.195234
3016,151, 16, 0.400772
3017,151, 17, 0.414314
3018,151, 18, 0.276109
3019,151, 19, 0.155691
3020,152, 0, -3.776532
3021,152, 1, 0.233291
3022,152, 2, -1.519197
3023,152, 3, -1.785383
3024,152, 4, 0.211938
3025,152, 5, -0.004374
3026,152, 6, 0.250935
3027,152, 7, 0.086660
3028,152, 8, 0.283328
3029,152, 9, 0.716733
3030,152, 10, 0.086358
3031,152, 11, 0.366124
3032,152, 12, 0.093730
3033,152, 13, 0.470384
3034,152, 14, 0.491047
3035,152, 15, 0.195234
3036,152, 16, 0.400772
3037,152, 17, 0.414314
3038,152, 18, 0.276019
3039,152, 19, 0.155691
3040,153, 0, -3.774410
3041,153, 1, 0.233291
3042,153, 2, -1.519197
3043,153, 3, -1.781492
3044,153, 4, 0.211938
3045,153, 5, -0.004374
3046,153, 6, 0.250935
3047,153, 7, 0.086770
3048,153, 8, 0.283328
3049,153, 9, 0.716733
3050,153, 10, 0.086358
3051,153, 11, 0.366124
3052,153, 12, 0.093730
3053,153, 13, 0.470384
3054,153, 14, 0.491047
3055,153, 15, 0.195234
3056,153, 16, 0.400772
3057,153, 17, 0.414314
3058,153, 18, 0.275935
3059,153, 19, 0.155691
3060,154, 0, -3.772433
3061,154, 1, 0.233291
3062,154, 2, -1.519197
3063,154, 3, -1.777879
3064,154, 4, 0.211938
3065,154, 5, -0.004374
3066,154, 6, 0.250935
